student_id,age,background,attendance,marks_avg,test_score,assignment_completion,login_frequency,study_hours_per_week,class_participation,doubt_sessions_attended,risk_score,risk_level,dropout
STU042376,30,Rural,72,37,41,45,12,20,High,8,0.4789,Medium,1
STU042377,28,Urban,82,92,54,65,25,22,High,12,0.2098,Low,0
STU042378,30,Rural,90,24,81,82,23,24,Medium,13,0.3779,Medium,1
STU042379,28,Rural,75,68,96,84,17,21,Medium,17,0.3276,Medium,1
STU042380,26,Urban,94,59,65,71,23,23,High,13,0.2338,Low,0
STU042381,22,Rural,33,6,18,40,9,10,Low,4,0.7621,High,0
STU042382,28,Urban,36,38,27,29,0,2,Low,2,0.7296,High,1
STU042383,25,Urban,79,44,23,78,20,9,Low,4,0.3964,Medium,1
STU042384,19,Urban,91,46,61,84,15,17,High,8,0.2947,Low,1
STU042385,20,Urban,39,11,49,50,17,3,Low,1,0.7321,High,1
STU042386,23,Rural,90,49,41,73,17,10,Medium,8,0.3345,Medium,0
STU042387,28,Urban,89,49,78,72,25,13,High,2,0.2787,Low,0
STU042388,24,Urban,77,71,66,86,16,27,Medium,16,0.2898,Low,1
STU042389,27,Rural,62,46,29,48,26,21,Medium,1,0.405,Medium,0
STU042390,25,Rural,80,42,75,81,27,26,Medium,15,0.2927,Low,0
STU042391,20,Urban,64,66,53,49,11,5,Low,7,0.5324,Medium,1
STU042392,24,Urban,65,60,55,57,9,20,Low,6,0.4728,Medium,0
STU042393,25,Urban,82,41,50,67,18,12,Medium,7,0.4024,Medium,0
STU042394,27,Urban,50,83,78,74,17,30,High,12,0.2988,Low,0
STU042395,23,Urban,90,79,50,69,22,23,High,11,0.2546,Low,0
STU042396,21,Urban,74,61,73,96,26,17,High,10,0.2178,Low,0
STU042397,30,Urban,35,32,41,37,6,9,Low,2,0.7557,High,1
STU042398,23,Rural,83,85,83,74,23,12,Medium,20,0.217,Low,0
STU042399,26,Rural,90,65,74,98,16,18,Medium,10,0.2652,Low,0
STU042400,20,Rural,77,80,75,86,21,22,High,7,0.217,Low,1
STU042401,19,Urban,47,68,53,48,21,8,Medium,0,0.4861,Medium,1
STU042402,22,Rural,77,63,72,61,26,27,Medium,8,0.3172,Medium,0
STU042403,24,Urban,82,66,73,77,21,18,Medium,11,0.3247,Medium,0
STU042404,20,Urban,77,52,45,69,17,16,Medium,7,0.3954,Medium,0
STU042405,22,Urban,48,69,56,73,9,15,High,13,0.3755,Medium,0
STU042406,21,Urban,80,75,64,86,23,23,High,8,0.2459,Low,0
STU042407,28,Rural,80,71,75,75,17,10,High,11,0.3089,Medium,0
STU042408,24,Rural,79,54,30,59,12,25,Low,3,0.4361,Medium,0
STU042409,19,Rural,58,39,60,40,12,8,Medium,7,0.5032,Medium,0
STU042410,29,Urban,75,61,70,81,29,26,Medium,8,0.2653,Low,0
STU042411,28,Rural,89,71,78,83,20,25,Medium,14,0.2294,Low,0
STU042412,30,Rural,64,49,49,62,13,10,Low,6,0.4266,Medium,1
STU042413,24,Rural,38,74,30,36,11,6,Low,3,0.59,Medium,1
STU042414,29,Rural,91,24,60,75,16,26,High,5,0.3478,Medium,1
STU042415,19,Rural,66,38,64,39,8,16,Low,11,0.5699,Medium,1
STU042416,20,Urban,88,69,60,84,16,20,High,11,0.2537,Low,0
STU042417,22,Rural,95,75,48,71,21,20,Medium,10,0.2376,Low,0
STU042418,24,Urban,77,65,72,73,30,19,Medium,6,0.3061,Medium,1
STU042419,30,Urban,23,57,35,36,4,8,Medium,2,0.6761,Medium,1
STU042420,23,Rural,28,39,48,38,9,17,Low,11,0.6731,Medium,0
STU042421,29,Urban,91,57,62,66,27,30,High,6,0.2251,Low,0
STU042422,24,Rural,100,61,75,78,23,20,Low,6,0.3116,Medium,0
STU042423,28,Urban,73,81,83,71,24,26,Medium,16,0.3028,Medium,0
STU042424,23,Urban,92,66,60,86,26,21,High,8,0.2195,Low,0
STU042425,30,Urban,72,76,64,70,22,31,High,6,0.2596,Low,0
STU042426,29,Rural,24,25,29,34,9,5,Low,0,0.7792,High,1
STU042427,18,Urban,86,76,82,81,21,30,Medium,7,0.2688,Low,0
STU042428,22,Rural,85,68,79,74,22,22,High,14,0.2228,Low,0
STU042429,29,Rural,79,64,67,85,20,22,High,16,0.2107,Low,0
STU042430,18,Urban,97,69,67,88,23,19,Medium,3,0.2272,Low,0
STU042431,24,Urban,36,53,35,47,0,10,Low,0,0.6325,Medium,1
STU042432,21,Urban,20,25,19,31,6,9,Low,1,0.7964,High,1
STU042433,22,Urban,93,70,76,73,26,35,Low,13,0.2877,Low,0
STU042434,18,Urban,31,33,15,51,6,7,Medium,3,0.6798,Medium,0
STU042435,25,Urban,60,67,61,52,16,8,Low,2,0.4679,Medium,0
STU042436,21,Rural,69,34,48,53,24,12,High,5,0.4537,Medium,0
STU042437,20,Rural,77,55,82,79,18,29,Medium,14,0.3201,Medium,0
STU042438,18,Urban,73,61,57,40,16,15,Low,2,0.4867,Medium,0
STU042439,21,Rural,83,90,53,87,24,24,High,9,0.1829,Low,1
STU042440,20,Urban,84,72,87,75,22,25,High,6,0.1692,Low,0
STU042441,25,Rural,89,73,77,78,18,27,Low,13,0.3094,Medium,0
STU042442,26,Urban,99,83,59,61,24,22,High,8,0.1884,Low,0
STU042443,29,Urban,83,79,79,83,18,23,High,18,0.2202,Low,0
STU042444,22,Urban,59,46,65,55,8,8,Medium,12,0.5029,Medium,0
STU042445,26,Urban,64,37,35,37,10,18,Medium,12,0.5816,Medium,1
STU042446,18,Rural,86,71,55,72,27,30,Low,2,0.2754,Low,0
STU042447,24,Urban,81,49,61,96,21,26,High,10,0.1912,Low,0
STU042448,28,Urban,84,77,51,79,25,20,High,11,0.2491,Low,0
STU042449,24,Urban,55,35,49,21,0,6,Low,5,0.6382,Medium,1
STU042450,23,Urban,82,64,68,71,24,21,Medium,6,0.3176,Medium,0
STU042451,21,Urban,45,44,59,23,7,22,Medium,11,0.5351,Medium,1
STU042452,30,Rural,59,50,44,41,22,9,High,0,0.4361,Medium,0
STU042453,28,Urban,89,67,67,72,30,22,Medium,2,0.2751,Low,1
STU042454,26,Rural,71,79,57,74,8,17,Medium,13,0.3665,Medium,0
STU042455,20,Urban,84,82,72,70,24,18,Medium,10,0.2733,Low,0
STU042456,28,Urban,79,83,61,89,23,30,High,14,0.1693,Low,0
STU042457,28,Urban,83,56,52,83,23,23,Low,3,0.3176,Medium,0
STU042458,18,Urban,93,62,64,70,22,26,High,10,0.2754,Low,0
STU042459,19,Urban,82,75,63,99,23,26,High,7,0.2122,Low,0
STU042460,20,Urban,90,86,64,73,19,17,Low,13,0.2999,Low,0
STU042461,19,Urban,71,31,42,64,13,16,Low,2,0.5448,Medium,1
STU042462,23,Rural,21,46,15,20,9,7,Medium,2,0.7496,High,1
STU042463,30,Rural,63,48,33,56,9,13,Low,10,0.5672,Medium,1
STU042464,24,Urban,89,63,59,73,28,18,High,12,0.2199,Low,0
STU042465,22,Urban,87,70,73,84,18,12,High,13,0.2459,Low,0
STU042466,22,Urban,43,41,73,35,16,14,Low,0,0.6906,Medium,1
STU042467,24,Rural,100,66,72,79,20,16,High,12,0.1562,Low,0
STU042468,23,Urban,60,59,66,34,12,14,Medium,9,0.4977,Medium,0
STU042469,29,Rural,58,52,61,58,14,17,Medium,0,0.4563,Medium,1
STU042470,25,Urban,92,82,74,78,21,27,High,6,0.1732,Low,0
STU042471,26,Rural,85,62,83,77,23,20,Medium,9,0.293,Low,0
STU042472,19,Rural,20,25,30,44,10,6,Low,4,0.7773,High,1
STU042473,29,Urban,93,80,73,79,28,19,High,16,0.1915,Low,0
STU042474,19,Rural,72,92,66,76,17,21,Medium,13,0.2716,Low,0
STU042475,18,Rural,74,70,94,89,24,19,High,13,0.2478,Low,0
STU042476,24,Urban,15,42,7,19,3,5,Low,0,0.8427,High,1
STU042477,28,Urban,67,80,65,94,22,13,Medium,14,0.2967,Low,0
STU042478,21,Rural,39,8,21,15,10,12,Low,2,0.7355,High,1
STU042479,26,Rural,92,71,60,75,20,18,Medium,10,0.2217,Low,0
STU042480,23,Rural,56,57,57,59,25,9,Low,1,0.4506,Medium,1
STU042481,29,Rural,78,73,67,95,22,23,High,7,0.1896,Low,0
STU042482,24,Rural,62,41,58,56,17,12,Low,5,0.507,Medium,1
STU042483,30,Urban,83,68,54,69,19,13,High,14,0.2282,Low,0
STU042484,24,Urban,79,77,61,79,24,29,Medium,6,0.2551,Low,1
STU042485,25,Urban,82,79,91,73,22,16,High,8,0.197,Low,0
STU042486,21,Urban,89,78,63,78,28,30,High,4,0.2028,Low,0
STU042487,20,Rural,84,81,65,85,21,23,Medium,11,0.2264,Low,0
STU042488,20,Rural,90,38,15,77,17,14,High,2,0.2961,Low,0
STU042489,27,Rural,44,36,30,29,6,6,Low,1,0.7449,High,1
STU042490,25,Urban,84,66,70,72,25,22,High,11,0.2425,Low,0
STU042491,29,Rural,96,60,83,90,23,23,Low,5,0.2797,Low,0
STU042492,30,Urban,95,78,73,88,22,25,High,9,0.1038,Low,0
STU042493,20,Rural,87,67,54,77,21,15,Medium,12,0.3299,Medium,0
STU042494,25,Urban,74,72,84,76,27,18,High,10,0.2475,Low,0
STU042495,19,Urban,29,30,40,50,7,10,Low,1,0.7166,High,1
STU042496,22,Urban,53,74,53,50,18,10,Medium,5,0.4728,Medium,1
STU042497,22,Urban,62,20,47,55,14,18,High,10,0.5093,Medium,1
STU042498,24,Rural,100,53,75,81,18,22,High,14,0.1622,Low,0
STU042499,22,Rural,67,54,41,59,9,20,Medium,3,0.423,Medium,1
STU042500,26,Rural,66,40,59,64,15,11,Medium,9,0.4933,Medium,1
STU042501,20,Urban,40,18,29,16,7,8,Low,1,0.753,High,1
STU042502,26,Urban,76,92,66,75,18,22,High,9,0.2221,Low,0
STU042503,18,Urban,53,74,63,65,20,15,Medium,12,0.4436,Medium,1
STU042504,20,Rural,82,57,58,64,17,2,Low,5,0.4548,Medium,1
STU042505,21,Urban,68,70,69,82,26,23,High,13,0.232,Low,0
STU042506,23,Urban,25,73,27,45,2,10,Medium,1,0.5775,Medium,1
STU042507,27,Urban,85,52,66,76,24,19,Medium,11,0.3326,Medium,0
STU042508,25,Urban,82,68,83,64,19,22,Low,7,0.3686,Medium,0
STU042509,24,Rural,32,77,67,80,15,23,High,13,0.3869,Medium,1
STU042510,25,Urban,30,26,25,47,0,3,Low,1,0.8051,High,1
STU042511,23,Urban,85,76,78,100,28,24,Medium,16,0.2273,Low,0
STU042512,23,Urban,55,59,48,54,15,11,Medium,3,0.4581,Medium,0
STU042513,23,Urban,36,16,15,31,6,10,Medium,2,0.7043,High,1
STU042514,20,Urban,75,56,43,75,12,18,Low,4,0.4317,Medium,1
STU042515,27,Urban,62,81,26,55,15,6,Medium,5,0.3873,Medium,0
STU042516,21,Urban,79,80,56,58,22,17,Low,0,0.3745,Medium,0
STU042517,28,Rural,90,76,82,94,26,27,High,11,0.1134,Low,0
STU042518,23,Urban,92,93,70,85,20,26,High,8,0.0779,Low,0
STU042519,30,Urban,87,78,68,75,17,15,High,12,0.2325,Low,0
STU042520,24,Urban,81,53,61,95,21,25,Low,15,0.3543,Medium,0
STU042521,20,Urban,86,66,85,54,21,28,Medium,3,0.2772,Low,0
STU042522,21,Urban,84,83,76,83,23,22,Medium,13,0.2299,Low,0
STU042523,23,Urban,91,75,83,92,19,16,High,7,0.182,Low,0
STU042524,18,Urban,85,71,80,75,23,19,High,9,0.2881,Low,0
STU042525,28,Rural,94,83,72,79,20,19,High,13,0.2114,Low,0
STU042526,24,Urban,98,71,83,68,24,20,High,5,0.2025,Low,0
STU042527,30,Urban,88,65,60,84,27,25,Medium,12,0.2372,Low,0
STU042528,28,Rural,51,43,67,61,15,16,Low,12,0.5538,Medium,1
STU042529,18,Rural,79,63,68,73,21,16,Medium,14,0.3351,Medium,0
STU042530,28,Urban,73,59,36,60,19,8,Low,2,0.4837,Medium,1
STU042531,30,Rural,86,69,87,75,18,24,High,7,0.1711,Low,0
STU042532,29,Urban,81,62,85,89,27,33,High,7,0.2371,Low,0
STU042533,30,Urban,78,66,97,73,21,27,High,15,0.2497,Low,0
STU042534,29,Urban,83,72,85,78,20,19,Medium,8,0.2799,Low,0
STU042535,30,Rural,78,74,71,87,17,24,High,11,0.2124,Low,0
STU042536,27,Rural,24,44,38,7,7,7,Medium,1,0.7486,High,1
STU042537,28,Urban,38,34,56,59,10,14,Low,6,0.681,Medium,1
STU042538,28,Urban,86,81,56,93,20,19,Medium,4,0.2337,Low,0
STU042539,26,Rural,92,81,59,73,26,15,High,11,0.209,Low,0
STU042540,27,Urban,47,55,60,42,11,7,High,12,0.5008,Medium,1
STU042541,26,Urban,76,63,78,91,21,24,High,15,0.1891,Low,0
STU042542,28,Urban,76,70,82,81,30,27,High,12,0.2055,Low,0
STU042543,26,Urban,47,54,56,39,19,13,Medium,5,0.494,Medium,0
STU042544,21,Urban,88,58,73,100,26,29,High,13,0.2175,Low,1
STU042545,19,Rural,60,52,56,69,11,16,High,11,0.4076,Medium,0
STU042546,24,Urban,75,57,71,61,23,30,Low,10,0.417,Medium,1
STU042547,30,Rural,89,51,69,93,22,22,High,8,0.2362,Low,0
STU042548,21,Urban,81,61,74,77,18,21,Low,7,0.4052,Medium,0
STU042549,22,Rural,78,71,49,98,14,23,High,16,0.2474,Low,0
STU042550,18,Rural,43,21,36,12,7,9,Low,0,0.7641,High,1
STU042551,28,Urban,82,79,67,66,25,14,High,9,0.244,Low,0
STU042552,29,Rural,90,38,72,35,17,15,Low,7,0.4565,Medium,0
STU042553,27,Rural,82,75,74,91,20,20,High,14,0.2247,Low,0
STU042554,30,Rural,79,81,80,79,17,28,High,10,0.2256,Low,0
STU042555,23,Urban,61,67,73,44,8,5,Low,12,0.5175,Medium,1
STU042556,29,Urban,32,17,40,23,7,3,High,4,0.6861,Medium,1
STU042557,24,Urban,67,60,49,61,21,7,Medium,6,0.3764,Medium,1
STU042558,20,Urban,25,31,11,41,0,11,Low,1,0.7603,High,1
STU042559,27,Rural,46,41,11,42,8,6,Low,0,0.6861,Medium,1
STU042560,19,Urban,97,61,46,40,20,14,Low,6,0.366,Medium,0
STU042561,30,Rural,59,61,57,74,14,17,Medium,7,0.4022,Medium,1
STU042562,29,Rural,23,32,33,10,6,7,Medium,5,0.7272,High,1
STU042563,29,Urban,75,66,70,66,23,25,High,11,0.2693,Low,0
STU042564,27,Rural,65,46,44,58,23,17,High,4,0.3942,Medium,1
STU042565,24,Rural,79,95,66,75,19,29,High,8,0.1524,Low,0
STU042566,18,Urban,89,66,88,88,18,19,High,15,0.2181,Low,0
STU042567,19,Urban,52,46,44,55,17,13,Medium,6,0.5005,Medium,0
STU042568,20,Urban,92,59,58,68,19,22,Medium,14,0.2901,Low,0
STU042569,21,Urban,75,57,45,76,9,15,Low,6,0.4844,Medium,1
STU042570,22,Urban,32,36,44,51,2,6,Low,2,0.7412,High,1
STU042571,21,Rural,47,72,49,51,14,7,Medium,10,0.4609,Medium,0
STU042572,27,Urban,23,38,46,31,0,6,Medium,2,0.7355,High,1
STU042573,20,Rural,91,75,74,72,20,14,High,13,0.2774,Low,0
STU042574,18,Urban,75,63,53,65,22,9,Medium,2,0.3103,Medium,0
STU042575,24,Urban,61,54,59,47,7,18,Medium,7,0.5114,Medium,0
STU042576,29,Urban,62,66,88,81,23,18,High,8,0.3103,Medium,0
STU042577,27,Rural,81,76,63,89,22,26,High,9,0.189,Low,0
STU042578,23,Urban,82,87,63,82,14,27,Medium,12,0.251,Low,0
STU042579,19,Rural,29,22,40,29,11,3,Low,0,0.7657,High,1
STU042580,19,Urban,80,75,77,82,16,24,High,11,0.283,Low,0
STU042581,20,Urban,81,86,78,85,22,17,Medium,9,0.2438,Low,0
STU042582,25,Rural,100,76,79,83,23,25,High,8,0.1385,Low,0
STU042583,25,Rural,83,66,37,55,15,14,Medium,0,0.3796,Medium,0
STU042584,27,Rural,77,57,37,82,17,17,High,6,0.3189,Medium,0
STU042585,27,Rural,85,72,82,90,27,21,Medium,13,0.2549,Low,0
STU042586,27,Urban,88,66,67,55,23,21,Medium,12,0.2949,Low,0
STU042587,29,Urban,56,54,58,64,15,10,Low,3,0.5945,Medium,1
STU042588,27,Urban,79,58,65,77,21,29,High,9,0.2689,Low,0
STU042589,28,Urban,64,41,53,35,25,12,Low,2,0.5404,Medium,1
STU042590,29,Urban,83,92,48,78,30,21,High,13,0.1503,Low,0
STU042591,25,Urban,71,74,69,67,25,11,High,5,0.306,Medium,0
STU042592,24,Urban,84,72,77,89,26,28,High,11,0.1401,Low,0
STU042593,19,Rural,39,54,32,66,15,16,Medium,0,0.5278,Medium,1
STU042594,18,Urban,71,58,92,87,22,23,Medium,0,0.3842,Medium,1
STU042595,23,Urban,81,68,57,86,22,34,Medium,6,0.2277,Low,0
STU042596,28,Urban,96,85,75,75,24,15,Medium,15,0.2379,Low,0
STU042597,25,Rural,89,81,74,94,23,24,High,14,0.1537,Low,0
STU042598,18,Urban,85,63,98,66,15,22,Medium,14,0.3154,Medium,0
STU042599,20,Urban,61,70,56,68,18,19,Low,16,0.4427,Medium,1
STU042600,18,Urban,79,82,53,99,17,26,High,12,0.143,Low,0
STU042601,27,Urban,79,86,64,73,21,18,Medium,17,0.3321,Medium,0
STU042602,26,Urban,100,54,79,73,21,22,High,20,0.1979,Low,0
STU042603,24,Urban,88,51,57,86,18,27,Medium,16,0.3001,Medium,1
STU042604,25,Urban,41,23,0,38,1,4,Low,3,0.7539,High,0
STU042605,26,Urban,86,94,55,76,22,28,High,5,0.1488,Low,0
STU042606,20,Urban,52,73,67,63,23,14,Medium,7,0.4592,Medium,1
STU042607,27,Urban,43,6,36,35,11,2,Low,0,0.7941,High,1
STU042608,28,Urban,82,77,78,72,23,20,High,9,0.1956,Low,0
STU042609,19,Urban,66,56,60,58,8,11,Medium,10,0.4794,Medium,0
STU042610,23,Urban,52,46,50,55,20,14,Low,11,0.5162,Medium,1
STU042611,22,Rural,24,30,49,37,11,5,Low,3,0.7682,High,1
STU042612,21,Rural,85,72,71,100,24,16,High,8,0.1863,Low,0
STU042613,23,Urban,60,33,20,20,7,4,Low,1,0.6904,Medium,1
STU042614,23,Urban,82,56,81,82,26,15,Medium,7,0.3132,Medium,0
STU042615,29,Rural,92,82,57,95,20,17,Low,13,0.2327,Low,0
STU042616,20,Rural,81,26,32,45,24,17,Medium,1,0.4377,Medium,0
STU042617,19,Urban,81,59,57,72,21,22,High,10,0.2509,Low,0
STU042618,26,Urban,46,39,25,49,15,6,High,2,0.4701,Medium,0
STU042619,25,Rural,83,75,91,81,18,20,High,12,0.2196,Low,0
STU042620,21,Urban,76,53,63,80,15,4,Medium,6,0.4202,Medium,1
STU042621,23,Urban,87,71,63,89,26,21,High,7,0.2465,Low,0
STU042622,20,Rural,81,64,74,61,21,21,High,4,0.3154,Medium,0
STU042623,28,Urban,78,73,63,77,20,20,High,4,0.21,Low,0
STU042624,25,Urban,51,66,42,35,12,18,Low,2,0.56,Medium,1
STU042625,20,Urban,40,73,48,77,21,17,Medium,13,0.4129,Medium,0
STU042626,19,Rural,99,60,62,73,23,23,High,6,0.2033,Low,0
STU042627,24,Urban,70,77,82,79,26,27,High,6,0.224,Low,0
STU042628,20,Rural,58,63,39,45,14,16,High,10,0.4114,Medium,1
STU042629,30,Urban,51,56,57,74,16,17,Low,4,0.5051,Medium,0
STU042630,26,Rural,73,75,77,74,19,20,Medium,9,0.3219,Medium,0
STU042631,20,Urban,93,57,73,84,19,21,Medium,9,0.2769,Low,1
STU042632,25,Rural,77,63,53,46,22,12,High,3,0.3308,Medium,0
STU042633,19,Urban,70,68,58,73,23,21,Medium,9,0.3494,Medium,1
STU042634,26,Urban,100,84,56,92,16,22,High,11,0.1514,Low,0
STU042635,18,Rural,32,56,38,51,10,6,Medium,4,0.6228,Medium,1
STU042636,29,Rural,74,54,68,74,22,19,Medium,14,0.3819,Medium,0
STU042637,20,Urban,47,50,59,61,7,8,Medium,7,0.6113,Medium,1
STU042638,28,Rural,17,35,37,29,8,5,Low,0,0.8109,High,1
STU042639,19,Rural,43,22,25,43,7,4,High,6,0.6135,Medium,1
STU042640,30,Urban,30,33,36,38,11,2,Medium,2,0.6317,Medium,1
STU042641,30,Rural,49,31,50,84,9,20,Medium,4,0.5209,Medium,1
STU042642,29,Urban,75,77,93,69,19,27,High,11,0.2159,Low,0
STU042643,24,Urban,35,72,20,41,12,4,Low,2,0.5111,Medium,0
STU042644,22,Urban,43,8,20,19,11,9,Medium,4,0.7005,High,1
STU042645,25,Rural,86,63,100,80,24,25,High,17,0.2509,Low,0
STU042646,19,Urban,24,39,39,36,6,5,Medium,2,0.6529,Medium,1
STU042647,25,Rural,32,16,21,26,2,2,Medium,5,0.7587,High,1
STU042648,24,Rural,71,71,67,81,17,27,High,9,0.3243,Medium,0
STU042649,29,Urban,62,43,40,54,23,6,Medium,9,0.4253,Medium,1
STU042650,28,Urban,31,23,40,30,6,5,Low,0,0.7877,High,1
STU042651,22,Urban,82,77,72,86,27,14,High,12,0.1688,Low,0
STU042652,19,Urban,90,59,76,91,21,22,Medium,3,0.3094,Medium,0
STU042653,27,Rural,87,82,75,76,22,27,High,7,0.1543,Low,1
STU042654,28,Rural,81,82,85,67,25,21,Medium,13,0.2815,Low,0
STU042655,24,Rural,18,43,11,49,2,7,Low,2,0.7631,High,1
STU042656,27,Urban,93,54,63,71,23,22,High,11,0.2253,Low,0
STU042657,21,Rural,38,31,33,37,8,4,Low,1,0.7424,High,1
STU042658,21,Rural,76,76,59,53,20,12,High,10,0.2583,Low,0
STU042659,25,Rural,46,59,36,52,14,17,Low,7,0.5672,Medium,1
STU042660,23,Urban,76,100,80,80,22,25,High,4,0.1021,Low,0
STU042661,26,Urban,68,68,79,65,25,20,High,7,0.315,Medium,0
STU042662,28,Rural,48,72,62,85,22,19,High,8,0.3596,Medium,0
STU042663,19,Rural,82,58,75,90,22,13,High,11,0.2611,Low,0
STU042664,22,Rural,85,78,66,69,24,15,High,10,0.1834,Low,0
STU042665,23,Urban,88,68,68,81,23,18,Medium,11,0.2366,Low,0
STU042666,25,Urban,27,33,25,42,6,3,Medium,5,0.7243,High,1
STU042667,21,Rural,87,84,65,72,15,22,High,13,0.2161,Low,0
STU042668,28,Urban,47,58,56,72,17,17,Medium,9,0.5038,Medium,1
STU042669,24,Urban,65,56,51,68,13,17,High,4,0.3567,Medium,0
STU042670,28,Urban,82,65,58,87,26,19,High,3,0.2219,Low,0
STU042671,24,Urban,12,22,22,44,11,4,Medium,5,0.765,High,1
STU042672,21,Urban,84,74,64,77,21,37,High,13,0.1759,Low,0
STU042673,18,Urban,61,43,60,97,25,10,Medium,5,0.4283,Medium,1
STU042674,20,Urban,55,68,70,89,30,23,Medium,11,0.3101,Medium,0
STU042675,19,Urban,80,82,73,92,14,24,High,9,0.2283,Low,0
STU042676,30,Rural,84,73,72,85,17,20,High,11,0.2272,Low,0
STU042677,30,Rural,85,75,82,66,17,20,Medium,9,0.2683,Low,0
STU042678,29,Urban,51,37,42,60,13,10,Low,13,0.5464,Medium,1
STU042679,20,Urban,91,68,59,86,21,19,High,12,0.1018,Low,0
STU042680,22,Rural,94,69,74,88,30,19,High,8,0.1876,Low,0
STU042681,28,Urban,79,63,62,73,19,19,Low,10,0.4113,Medium,0
STU042682,29,Urban,96,67,74,71,26,19,High,12,0.2113,Low,0
STU042683,18,Rural,81,40,69,70,19,27,High,8,0.3339,Medium,0
STU042684,22,Urban,71,64,50,88,25,17,High,7,0.3168,Medium,0
STU042685,19,Rural,84,63,65,75,14,24,High,18,0.2701,Low,0
STU042686,21,Urban,76,64,77,86,18,26,High,8,0.2687,Low,0
STU042687,23,Urban,74,64,53,63,20,15,Low,9,0.4241,Medium,0
STU042688,26,Urban,81,67,70,76,29,20,Low,7,0.3158,Medium,0
STU042689,27,Rural,82,76,55,90,25,19,Low,5,0.2707,Low,0
STU042690,23,Urban,89,73,87,82,23,13,Medium,11,0.2276,Low,0
STU042691,27,Rural,50,58,52,47,16,14,High,13,0.4383,Medium,0
STU042692,30,Rural,84,80,57,96,22,30,High,5,0.1562,Low,0
STU042693,28,Urban,60,67,85,86,23,22,High,3,0.2691,Low,0
STU042694,29,Rural,86,55,69,71,25,17,Low,9,0.356,Medium,0
STU042695,19,Rural,74,72,74,85,20,17,High,14,0.3008,Medium,0
STU042696,25,Urban,87,58,86,88,27,29,High,10,0.1974,Low,0
STU042697,22,Urban,61,71,54,12,15,12,Medium,6,0.5176,Medium,1
STU042698,26,Urban,83,69,64,99,23,22,High,16,0.1836,Low,0
STU042699,27,Urban,49,52,57,50,13,16,Medium,0,0.5206,Medium,1
STU042700,26,Rural,67,37,40,69,5,19,High,2,0.4278,Medium,0
STU042701,21,Rural,64,58,61,52,23,12,Medium,6,0.5114,Medium,1
STU042702,30,Urban,31,10,43,20,0,3,Low,2,0.8367,High,1
STU042703,18,Rural,80,68,72,81,18,11,High,8,0.2753,Low,0
STU042704,28,Rural,82,65,72,52,23,30,High,11,0.2789,Low,0
STU042705,26,Urban,78,67,78,71,18,16,High,10,0.3319,Medium,0
STU042706,26,Rural,81,74,64,63,20,15,High,8,0.2268,Low,0
STU042707,25,Urban,84,70,67,88,16,17,Medium,11,0.3007,Medium,1
STU042708,22,Urban,86,35,76,73,20,20,High,5,0.3042,Medium,0
STU042709,22,Rural,70,51,56,69,19,6,High,3,0.3752,Medium,0
STU042710,27,Urban,65,55,51,73,13,16,Medium,2,0.4042,Medium,0
STU042711,23,Urban,77,67,72,83,19,18,High,9,0.2394,Low,0
STU042712,18,Urban,79,33,39,73,13,18,Medium,11,0.3975,Medium,0
STU042713,26,Rural,55,37,37,26,14,8,Low,0,0.629,Medium,1
STU042714,22,Urban,68,52,47,82,23,12,Medium,5,0.3368,Medium,1
STU042715,24,Urban,84,62,67,82,23,33,High,10,0.2003,Low,0
STU042716,28,Rural,49,73,73,48,16,15,Medium,4,0.4587,Medium,0
STU042717,25,Rural,65,59,52,86,26,20,High,8,0.3131,Medium,1
STU042718,22,Urban,62,81,57,76,17,20,High,11,0.3064,Medium,0
STU042719,20,Urban,99,66,61,84,18,22,Low,13,0.2922,Low,0
STU042720,23,Urban,85,86,62,79,24,26,Medium,13,0.2536,Low,0
STU042721,24,Urban,74,81,65,99,21,25,High,11,0.1828,Low,0
STU042722,30,Rural,78,75,69,77,30,18,High,7,0.2026,Low,0
STU042723,21,Urban,80,73,73,72,22,23,Medium,2,0.2651,Low,0
STU042724,26,Urban,95,74,61,67,29,19,Medium,7,0.2156,Low,0
STU042725,28,Rural,85,76,75,74,19,25,Medium,9,0.3506,Medium,0
STU042726,21,Rural,33,42,19,46,4,5,Low,3,0.6712,Medium,1
STU042727,28,Rural,42,24,35,47,3,7,Low,0,0.7465,High,1
STU042728,27,Rural,89,79,74,64,22,21,High,7,0.219,Low,0
STU042729,19,Rural,90,62,75,66,27,20,High,18,0.2721,Low,0
STU042730,26,Urban,73,50,47,73,18,9,Medium,6,0.3654,Medium,0
STU042731,21,Urban,62,54,42,70,18,2,High,0,0.4371,Medium,0
STU042732,21,Rural,24,29,24,18,11,6,Low,4,0.7919,High,1
STU042733,27,Urban,31,47,13,79,4,15,Low,4,0.6063,Medium,1
STU042734,18,Rural,64,58,54,59,14,25,Medium,8,0.3939,Medium,1
STU042735,19,Urban,39,31,35,27,1,8,Medium,3,0.6858,Medium,1
STU042736,29,Urban,87,85,78,90,22,16,Medium,11,0.2291,Low,0
STU042737,20,Rural,71,60,46,64,5,6,High,5,0.4059,Medium,0
STU042738,24,Urban,41,33,34,44,9,8,Low,3,0.7304,High,1
STU042739,29,Rural,100,78,62,62,23,22,High,14,0.2196,Low,0
